,Coordenada $x_{1}$,Coordenada $x_{2}$,Valor de la Función,Abscisas del Punto,Punto Completo
$X_{2304}$,11.648516538391686,7.669055641920156,58.01750017123574,"[11.648516538391686, 7.669055641920156]","[11.648516538391686, 7.669055641920156, 58.01750017123574]"
$X_{2305}$,19.881034584636218,4.726469276282501,-59.096558152342375,"[19.881034584636218, 4.726469276282501]","[19.881034584636218, 4.726469276282501, -59.096558152342375]"
$X_{2306}$,18.223160047885017,6.783782792569557,-29.42899807799564,"[18.223160047885017, 6.783782792569557]","[18.223160047885017, 6.783782792569557, -29.42899807799564]"
$X_{2307}$,16.549717680898787,-3.2209740875915713,-32.138992106806214,"[16.549717680898787, -3.2209740875915713]","[16.549717680898787, -3.2209740875915713, -32.138992106806214]"
$X_{2308}$,12.595369439411861,9.246109700486329,-29.826982951313955,"[12.595369439411861, 9.246109700486329]","[12.595369439411861, 9.246109700486329, -29.826982951313955]"
$X_{2309}$,10.112055323553388,18.327864315108428,54.2956333159175,"[10.112055323553388, 18.327864315108428]","[10.112055323553388, 18.327864315108428, 54.2956333159175]"
$X_{2310}$,15.123738448617239,-5.095640977017858,-38.86412672397461,"[15.123738448617239, -5.095640977017858]","[15.123738448617239, -5.095640977017858, -38.86412672397461]"
$X_{2311}$,-6.68612276717646,-18.508368485701308,-95.9269248377997,"[-6.68612276717646, -18.508368485701308]","[-6.68612276717646, -18.508368485701308, -95.9269248377997]"
$X_{2312}$,-2.349608026867841,-1.309262925746232,18.38069985260511,"[-2.349608026867841, -1.309262925746232]","[-2.349608026867841, -1.309262925746232, 18.38069985260511]"
$X_{2313}$,4.811087569140721,-6.503361532200952,-71.09578637015626,"[4.811087569140721, -6.503361532200952]","[4.811087569140721, -6.503361532200952, -71.09578637015626]"
$X_{2314}$,17.618632743376168,-1.4420651430195939,-72.33218806515882,"[17.618632743376168, -1.4420651430195939]","[17.618632743376168, -1.4420651430195939, -72.33218806515882]"
$X_{2315}$,1.6493385011963255,-7.423448394036271,-16.35401956663207,"[1.6493385011963255, -7.423448394036271]","[1.6493385011963255, -7.423448394036271, -16.35401956663207]"
$X_{2316}$,4.761017854520098,-0.9530742947882231,38.97842340266966,"[4.761017854520098, -0.9530742947882231]","[4.761017854520098, -0.9530742947882231, 38.97842340266966]"
$X_{2317}$,-8.476020254639266,-16.124117223137052,-16.78852403476371,"[-8.476020254639266, -16.124117223137052]","[-8.476020254639266, -16.124117223137052, -16.78852403476371]"
$X_{2318}$,8.191354045224596,14.753769139050505,104.34794872264011,"[8.191354045224596, 14.753769139050505]","[8.191354045224596, 14.753769139050505, 104.34794872264011]"
$X_{2319}$,-18.602877463413687,-3.634860894756912,47.39828883870268,"[-18.602877463413687, -3.634860894756912]","[-18.602877463413687, -3.634860894756912, 47.39828883870268]"
$X_{2320}$,16.465925241241386,-13.12700714780236,-133.8535586705438,"[16.465925241241386, -13.12700714780236]","[16.465925241241386, -13.12700714780236, -133.8535586705438]"
$X_{2321}$,8.90446900276298,-9.534311464321107,-57.755038348457724,"[8.90446900276298, -9.534311464321107]","[8.90446900276298, -9.534311464321107, -57.755038348457724]"
$X_{2322}$,-12.913310894791387,16.648939046177006,93.25627310784819,"[-12.913310894791387, 16.648939046177006]","[-12.913310894791387, 16.648939046177006, 93.25627310784819]"
$X_{2323}$,2.0131442613593755,-4.741806397627503,-51.559575363575064,"[2.0131442613593755, -4.741806397627503]","[2.0131442613593755, -4.741806397627503, -51.559575363575064]"
$X_{2324}$,-6.874208903498591,14.558306894211668,75.89308441007971,"[-6.874208903498591, 14.558306894211668]","[-6.874208903498591, 14.558306894211668, 75.89308441007971]"
$X_{2325}$,7.614783142796071,-18.91432128043356,-112.10857921434845,"[7.614783142796071, -18.91432128043356]","[7.614783142796071, -18.91432128043356, -112.10857921434845]"
$X_{2326}$,-10.135687425526282,-2.1845877278083456,30.75631662031385,"[-10.135687425526282, -2.1845877278083456]","[-10.135687425526282, -2.1845877278083456, 30.75631662031385]"
$X_{2327}$,19.13991525358322,2.136797920835157,-41.433448671200466,"[19.13991525358322, 2.136797920835157]","[19.13991525358322, 2.136797920835157, -41.433448671200466]"
$X_{2328}$,9.520250760308194,15.725660794784616,51.34195733892416,"[9.520250760308194, 15.725660794784616]","[9.520250760308194, 15.725660794784616, 51.34195733892416]"
$X_{2329}$,15.876195558251418,5.925166583749913,-48.65307286302612,"[15.876195558251418, 5.925166583749913]","[15.876195558251418, 5.925166583749913, -48.65307286302612]"
$X_{2330}$,12.863184520736084,-8.7851087072657,-120.18273313359985,"[12.863184520736084, -8.7851087072657]","[12.863184520736084, -8.7851087072657, -120.18273313359985]"
$X_{2331}$,1.6333613787516583,-1.2340367050918708,-2.743458360026566,"[1.6333613787516583, -1.2340367050918708]","[1.6333613787516583, -1.2340367050918708, -2.743458360026566]"
$X_{2332}$,9.986749918778596,0.7885794894006715,-38.68482946909827,"[9.986749918778596, 0.7885794894006715]","[9.986749918778596, 0.7885794894006715, -38.68482946909827]"
$X_{2333}$,-4.42565004301397,-9.348273288891239,-75.21992765310303,"[-4.42565004301397, -9.348273288891239]","[-4.42565004301397, -9.348273288891239, -75.21992765310303]"
$X_{2334}$,14.069664117550388,-6.177708196242481,-54.837672006631394,"[14.069664117550388, -6.177708196242481]","[14.069664117550388, -6.177708196242481, -54.837672006631394]"
$X_{2335}$,-7.345868674220469,3.94944356307715,59.02254856140089,"[-7.345868674220469, 3.94944356307715]","[-7.345868674220469, 3.94944356307715, 59.02254856140089]"
$X_{2336}$,-11.39308530532083,16.498868876003947,126.62624466522011,"[-11.39308530532083, 16.498868876003947]","[-11.39308530532083, 16.498868876003947, 126.62624466522011]"
$X_{2337}$,10.025736780256182,16.17918394775075,80.81477432746057,"[10.025736780256182, 16.17918394775075]","[10.025736780256182, 16.17918394775075, 80.81477432746057]"
$X_{2338}$,10.970217726345957,19.432838382577472,88.30711678549295,"[10.970217726345957, 19.432838382577472]","[10.970217726345957, 19.432838382577472, 88.30711678549295]"
$X_{2339}$,-4.973662484348411,16.16936858214632,105.78678968648785,"[-4.973662484348411, 16.16936858214632]","[-4.973662484348411, 16.16936858214632, 105.78678968648785]"
$X_{2340}$,-3.2066635389249853,17.144175931920557,58.07074900988226,"[-3.2066635389249853, 17.144175931920557]","[-3.2066635389249853, 17.144175931920557, 58.07074900988226]"
$X_{2341}$,-6.019856358252564,-10.47717397445779,-18.21304496375282,"[-6.019856358252564, -10.47717397445779]","[-6.019856358252564, -10.47717397445779, -18.21304496375282]"
$X_{2342}$,16.339261824129316,-11.052782688298706,-134.58081353504673,"[16.339261824129316, -11.052782688298706]","[16.339261824129316, -11.052782688298706, -134.58081353504673]"
$X_{2343}$,-14.523273232961373,-10.981376938525198,10.961631809473328,"[-14.523273232961373, -10.981376938525198]","[-14.523273232961373, -10.981376938525198, 10.961631809473328]"
$X_{2344}$,17.42189594394032,4.91544405120743,-11.931917190082086,"[17.42189594394032, 4.91544405120743]","[17.42189594394032, 4.91544405120743, -11.931917190082086]"
$X_{2345}$,-8.066727595138715,-4.597523459887984,0.4936485890012019,"[-8.066727595138715, -4.597523459887984]","[-8.066727595138715, -4.597523459887984, 0.4936485890012019]"
$X_{2346}$,-12.281228787094864,17.668916988391416,121.2633714688235,"[-12.281228787094864, 17.668916988391416]","[-12.281228787094864, 17.668916988391416, 121.2633714688235]"
$X_{2347}$,1.38816408352654,9.849707841435908,47.66818876246781,"[1.38816408352654, 9.849707841435908]","[1.38816408352654, 9.849707841435908, 47.66818876246781]"
$X_{2348}$,16.935047416247848,-8.718217491160928,-136.1178155088214,"[16.935047416247848, -8.718217491160928]","[16.935047416247848, -8.718217491160928, -136.1178155088214]"
$X_{2349}$,-0.05512079473786713,5.345581866501963,83.31250366102552,"[-0.05512079473786713, 5.345581866501963]","[-0.05512079473786713, 5.345581866501963, 83.31250366102552]"
$X_{2350}$,12.735401334358883,17.30976270282318,18.043496123091096,"[12.735401334358883, 17.30976270282318]","[12.735401334358883, 17.30976270282318, 18.043496123091096]"
$X_{2351}$,10.064443665317583,-13.171212151850895,-87.83332779948893,"[10.064443665317583, -13.171212151850895]","[10.064443665317583, -13.171212151850895, -87.83332779948893]"
$X_{2352}$,19.02737178396867,-19.07692389386415,-148.9554099580667,"[19.02737178396867, -19.07692389386415]","[19.02737178396867, -19.07692389386415, -148.9554099580667]"
$X_{2353}$,-7.59286056985928,3.4146674413721847,54.64645479711551,"[-7.59286056985928, 3.4146674413721847]","[-7.59286056985928, 3.4146674413721847, 54.64645479711551]"
$X_{2354}$,-16.473755799569734,-0.505143800956489,69.74250552211248,"[-16.473755799569734, -0.505143800956489]","[-16.473755799569734, -0.505143800956489, 69.74250552211248]"
$X_{2355}$,14.090031810168298,7.619218060660685,53.513853363245445,"[14.090031810168298, 7.619218060660685]","[14.090031810168298, 7.619218060660685, 53.513853363245445]"
$X_{2356}$,-0.32102177498970974,-1.6250068783255855,-35.316064102334664,"[-0.32102177498970974, -1.6250068783255855]","[-0.32102177498970974, -1.6250068783255855, -35.316064102334664]"
$X_{2357}$,14.955127396575975,19.80141611143287,87.98084656066294,"[14.955127396575975, 19.80141611143287]","[14.955127396575975, 19.80141611143287, 87.98084656066294]"
$X_{2358}$,-3.2132007284575366,7.284078379149953,84.18545872587708,"[-3.2132007284575366, 7.284078379149953]","[-3.2132007284575366, 7.284078379149953, 84.18545872587708]"
$X_{2359}$,10.109835801424847,4.986573349117172,-24.636259364709836,"[10.109835801424847, 4.986573349117172]","[10.109835801424847, 4.986573349117172, -24.636259364709836]"
$X_{2360}$,0.6548774862651641,-4.9260463665223995,-49.49187801919277,"[0.6548774862651641, -4.9260463665223995]","[0.6548774862651641, -4.9260463665223995, -49.49187801919277]"
$X_{2361}$,13.701896225010167,0.7397520094924381,1.9074492784040196,"[13.701896225010167, 0.7397520094924381]","[13.701896225010167, 0.7397520094924381, 1.9074492784040196]"
$X_{2362}$,-1.9675891996355368,18.71003355537914,98.15068934724806,"[-1.9675891996355368, 18.71003355537914]","[-1.9675891996355368, 18.71003355537914, 98.15068934724806]"
$X_{2363}$,8.16916613940025,18.043533951211757,111.40857039750637,"[8.16916613940025, 18.043533951211757]","[8.16916613940025, 18.043533951211757, 111.40857039750637]"
$X_{2364}$,19.022967766725436,5.283490393107645,-26.259680115237224,"[19.022967766725436, 5.283490393107645]","[19.022967766725436, 5.283490393107645, -26.259680115237224]"
$X_{2365}$,9.657030977634768,10.323034338503284,55.11933282444946,"[9.657030977634768, 10.323034338503284]","[9.657030977634768, 10.323034338503284, 55.11933282444946]"
$X_{2366}$,-5.260056516779045,4.13529797684744,30.782218500282955,"[-5.260056516779045, 4.13529797684744]","[-5.260056516779045, 4.13529797684744, 30.782218500282955]"
$X_{2367}$,1.4718422960435404,-13.622488141366865,-114.7290730946938,"[1.4718422960435404, -13.622488141366865]","[1.4718422960435404, -13.622488141366865, -114.7290730946938]"
$X_{2368}$,19.384282472754812,-13.210924805242929,-162.68278269387798,"[19.384282472754812, -13.210924805242929]","[19.384282472754812, -13.210924805242929, -162.68278269387798]"
$X_{2369}$,-7.788690600480477,-7.332286285241993,-33.354340161858076,"[-7.788690600480477, -7.332286285241993]","[-7.788690600480477, -7.332286285241993, -33.354340161858076]"
$X_{2370}$,0.6819996997990039,10.876940763263086,100.490696319109,"[0.6819996997990039, 10.876940763263086]","[0.6819996997990039, 10.876940763263086, 100.490696319109]"
$X_{2371}$,-19.59304867994649,-17.089310677730722,-31.306696672880484,"[-19.59304867994649, -17.089310677730722]","[-19.59304867994649, -17.089310677730722, -31.306696672880484]"
$X_{2372}$,5.062318114031402,-17.51096424533687,-116.03084474509387,"[5.062318114031402, -17.51096424533687]","[5.062318114031402, -17.51096424533687, -116.03084474509387]"
$X_{2373}$,3.4657227983353245,-16.65204443339637,-55.52379172223075,"[3.4657227983353245, -16.65204443339637]","[3.4657227983353245, -16.65204443339637, -55.52379172223075]"
$X_{2374}$,13.202529682050177,-17.383598541002282,-146.3013357383461,"[13.202529682050177, -17.383598541002282]","[13.202529682050177, -17.383598541002282, -146.3013357383461]"
$X_{2375}$,-11.544617713309698,17.866193890960687,124.41309593662822,"[-11.544617713309698, 17.866193890960687]","[-11.544617713309698, 17.866193890960687, 124.41309593662822]"
$X_{2376}$,3.561991381133403,-14.5549700033377,-64.3098300984871,"[3.561991381133403, -14.5549700033377]","[3.561991381133403, -14.5549700033377, -64.3098300984871]"
$X_{2377}$,-11.904532199709838,-0.03440312472154261,17.602462845759515,"[-11.904532199709838, -0.03440312472154261]","[-11.904532199709838, -0.03440312472154261, 17.602462845759515]"
$X_{2378}$,-2.432524375373376,18.78670421933363,121.08025904187859,"[-2.432524375373376, 18.78670421933363]","[-2.432524375373376, 18.78670421933363, 121.08025904187859]"
$X_{2379}$,-7.773501885034065,0.32727485535053447,-14.45536096512663,"[-7.773501885034065, 0.32727485535053447]","[-7.773501885034065, 0.32727485535053447, -14.45536096512663]"
$X_{2380}$,7.795499131950379,-19.059414044475602,-102.71545028992855,"[7.795499131950379, -19.059414044475602]","[7.795499131950379, -19.059414044475602, -102.71545028992855]"
$X_{2381}$,-12.800893549146366,-3.6280490138445316,21.762018391079216,"[-12.800893549146366, -3.6280490138445316]","[-12.800893549146366, -3.6280490138445316, 21.762018391079216]"
$X_{2382}$,4.657451004618199,-2.8005664468925637,7.567225528743521,"[4.657451004618199, -2.8005664468925637]","[4.657451004618199, -2.8005664468925637, 7.567225528743521]"
$X_{2383}$,-3.622576881269403,0.1565194248054098,48.59869260502447,"[-3.622576881269403, 0.1565194248054098]","[-3.622576881269403, 0.1565194248054098, 48.59869260502447]"
$X_{2384}$,19.33137619500829,-1.2518927558850024,-90.44346950973119,"[19.33137619500829, -1.2518927558850024]","[19.33137619500829, -1.2518927558850024, -90.44346950973119]"
$X_{2385}$,6.119859209700984,1.4094687750858057,1.1545120592319345,"[6.119859209700984, 1.4094687750858057]","[6.119859209700984, 1.4094687750858057, 1.1545120592319345]"
$X_{2386}$,11.69787683806647,-0.6536097417956555,-48.58682381136899,"[11.69787683806647, -0.6536097417956555]","[11.69787683806647, -0.6536097417956555, -48.58682381136899]"
$X_{2387}$,-9.279143122819104,1.465737612792978,2.5457911796793624,"[-9.279143122819104, 1.465737612792978]","[-9.279143122819104, 1.465737612792978, 2.5457911796793624]"
$X_{2388}$,-0.8004989542737881,-16.85880207576554,-53.49811242343866,"[-0.8004989542737881, -16.85880207576554]","[-0.8004989542737881, -16.85880207576554, -53.49811242343866]"
$X_{2389}$,6.892678258724555,-15.72104045101768,-94.41463484033821,"[6.892678258724555, -15.72104045101768]","[6.892678258724555, -15.72104045101768, -94.41463484033821]"
$X_{2390}$,19.736380806655852,-11.023087330690423,-87.2261999943473,"[19.736380806655852, -11.023087330690423]","[19.736380806655852, -11.023087330690423, -87.2261999943473]"
$X_{2391}$,10.508059886537456,-0.1561257940443248,3.365550495826625,"[10.508059886537456, -0.1561257940443248]","[10.508059886537456, -0.1561257940443248, 3.365550495826625]"
$X_{2392}$,-13.15659361114756,6.685184350399034,35.89851922783187,"[-13.15659361114756, 6.685184350399034]","[-13.15659361114756, 6.685184350399034, 35.89851922783187]"
$X_{2393}$,-11.463600717526145,-14.120753950047229,-30.78117949438156,"[-11.463600717526145, -14.120753950047229]","[-11.463600717526145, -14.120753950047229, -30.78117949438156]"
$X_{2394}$,-9.32523182646316,-9.644614720693458,-39.48198475446729,"[-9.32523182646316, -9.644614720693458]","[-9.32523182646316, -9.644614720693458, -39.48198475446729]"
$X_{2395}$,13.594610639150332,10.09800355900429,56.65748673308167,"[13.594610639150332, 10.09800355900429]","[13.594610639150332, 10.09800355900429, 56.65748673308167]"
$X_{2396}$,12.591061251581372,14.291498337011518,57.91202648745345,"[12.591061251581372, 14.291498337011518]","[12.591061251581372, 14.291498337011518, 57.91202648745345]"
$X_{2397}$,17.97976578359753,17.169470923692785,54.27639536588486,"[17.97976578359753, 17.169470923692785]","[17.97976578359753, 17.169470923692785, 54.27639536588486]"
$X_{2398}$,-6.8335010433460255,17.094387899707286,151.60540793105542,"[-6.8335010433460255, 17.094387899707286]","[-6.8335010433460255, 17.094387899707286, 151.60540793105542]"
$X_{2399}$,-4.138096007828768,-14.74872452430603,-24.70699970734623,"[-4.138096007828768, -14.74872452430603]","[-4.138096007828768, -14.74872452430603, -24.70699970734623]"
$X_{2400}$,-5.043283327136994,-13.23560535409043,-63.287059458092514,"[-5.043283327136994, -13.23560535409043]","[-5.043283327136994, -13.23560535409043, -63.287059458092514]"
